Study ID,Study Name,Study Description,Study Contact,Line ID,Line Name,Line Description,Control,Strain(s),Line Experimenter,Line Contact,Culture Volume,Flask Volume,Growth Temperature,Media,Shaking Speed,Starting OD,Protocol ID,Protocol Name,Assay ID,Assay Name,Type,Formal Type ID,Measurement Updated,X Units,Y Units,24.0
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2862,B-Lh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2947,B-Lh,MVD1_YEAST,sp|P32377|MVD1_YEAST,2017-06-06 19:59:41.163104+00:00,hours,,0.8685
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2862,B-Lh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2947,B-Lh,Q40322_MENSP,tr|Q40322|Q40322_MENSP,2017-06-06 19:59:41.185988+00:00,hours,,3.2706
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2862,B-Lh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2947,B-Lh,IDI_ECOLI,,2017-06-06 19:59:41.207389+00:00,hours,,1.1697
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2862,B-Lh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2947,B-Lh,ATOB_ECOLI,,2017-06-06 19:59:41.228752+00:00,hours,,0.4027
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2862,B-Lh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2947,B-Lh,Q8LKJ3_ABIGR,tr|Q8LKJ3|Q8LKJ3_ABIGR,2017-06-06 19:59:41.250017+00:00,hours,,0.4241
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2862,B-Lh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2947,B-Lh,Q9FD87_STAAU,tr|Q9FD87|Q9FD87_STAAU HMG-CoA,2017-06-06 19:59:41.282120+00:00,hours,,1.3571
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2862,B-Lh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2947,B-Lh,Q9FD86_STAAU,tr|Q9FD86|Q9FD86_STAAU,2017-06-06 19:59:41.308210+00:00,hours,,1.3151
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2862,B-Lh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2947,B-Lh,KIME_YEAST,sp|P07277|KIME_YEAST,2017-06-06 19:59:41.329579+00:00,hours,,0.104
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2862,B-Lh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2947,B-Lh,ERG8_YEAST,sp|P24521|ERG8_YEAST,2017-06-06 19:59:41.351792+00:00,hours,,0.3194
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2863,B-Hh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2960,B-Hh,MVD1_YEAST,sp|P32377|MVD1_YEAST,2017-06-06 19:59:43.882167+00:00,hours,,0.7032
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2863,B-Hh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2960,B-Hh,Q40322_MENSP,tr|Q40322|Q40322_MENSP,2017-06-06 19:59:43.903736+00:00,hours,,2.0806
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2863,B-Hh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2960,B-Hh,IDI_ECOLI,,2017-06-06 19:59:43.925047+00:00,hours,,0.965
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2863,B-Hh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2960,B-Hh,ATOB_ECOLI,,2017-06-06 19:59:43.946583+00:00,hours,,0.1469
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2863,B-Hh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2960,B-Hh,Q8LKJ3_ABIGR,tr|Q8LKJ3|Q8LKJ3_ABIGR,2017-06-06 19:59:43.968458+00:00,hours,,0.3147
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2863,B-Hh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2960,B-Hh,Q9FD87_STAAU,tr|Q9FD87|Q9FD87_STAAU HMG-CoA,2017-06-06 19:59:43.990336+00:00,hours,,0.3008
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2863,B-Hh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2960,B-Hh,Q9FD86_STAAU,tr|Q9FD86|Q9FD86_STAAU,2017-06-06 19:59:44.011836+00:00,hours,,0.2055
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2863,B-Hh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2960,B-Hh,KIME_YEAST,sp|P07277|KIME_YEAST,2017-06-06 19:59:44.034712+00:00,hours,,0.1536
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2863,B-Hh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2960,B-Hh,ERG8_YEAST,sp|P24521|ERG8_YEAST,2017-06-06 19:59:44.056196+00:00,hours,,0.2486
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2864,A-Ll,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2953,A-Ll,MVD1_YEAST,sp|P32377|MVD1_YEAST,2017-06-06 19:59:42.431639+00:00,hours,,1.639
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2864,A-Ll,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2953,A-Ll,Q40322_MENSP,tr|Q40322|Q40322_MENSP,2017-06-06 19:59:42.453394+00:00,hours,,3.667
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2864,A-Ll,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2953,A-Ll,IDI_ECOLI,,2017-06-06 19:59:42.474875+00:00,hours,,2.0411
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2864,A-Ll,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2953,A-Ll,ATOB_ECOLI,,2017-06-06 19:59:42.496337+00:00,hours,,1.0751
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2864,A-Ll,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2953,A-Ll,Q8LKJ3_ABIGR,tr|Q8LKJ3|Q8LKJ3_ABIGR,2017-06-06 19:59:42.518831+00:00,hours,,0.1487
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2864,A-Ll,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2953,A-Ll,Q9FD87_STAAU,tr|Q9FD87|Q9FD87_STAAU HMG-CoA,2017-06-06 19:59:42.540102+00:00,hours,,4.3605
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2864,A-Ll,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2953,A-Ll,Q9FD86_STAAU,tr|Q9FD86|Q9FD86_STAAU,2017-06-06 19:59:42.561935+00:00,hours,,3.3586
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2864,A-Ll,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2953,A-Ll,KIME_YEAST,sp|P07277|KIME_YEAST,2017-06-06 19:59:42.583878+00:00,hours,,0.2554
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2864,A-Ll,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2953,A-Ll,ERG8_YEAST,sp|P24521|ERG8_YEAST,2017-06-06 19:59:42.605849+00:00,hours,,0.6607
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2865,A-Hm,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2942,A-Hm,MVD1_YEAST,sp|P32377|MVD1_YEAST,2017-06-06 19:59:40.146622+00:00,hours,,1.7259
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2865,A-Hm,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2942,A-Hm,Q40322_MENSP,tr|Q40322|Q40322_MENSP,2017-06-06 19:59:40.167831+00:00,hours,,3.1119
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2865,A-Hm,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2942,A-Hm,IDI_ECOLI,,2017-06-06 19:59:40.189905+00:00,hours,,1.6173
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2865,A-Hm,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2942,A-Hm,ATOB_ECOLI,,2017-06-06 19:59:40.214984+00:00,hours,,0.9479
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2865,A-Hm,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2942,A-Hm,Q8LKJ3_ABIGR,tr|Q8LKJ3|Q8LKJ3_ABIGR,2017-06-06 19:59:40.236240+00:00,hours,,0.2173
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2865,A-Hm,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2942,A-Hm,Q9FD87_STAAU,tr|Q9FD87|Q9FD87_STAAU HMG-CoA,2017-06-06 19:59:40.258129+00:00,hours,,2.4178
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2865,A-Hm,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2942,A-Hm,Q9FD86_STAAU,tr|Q9FD86|Q9FD86_STAAU,2017-06-06 19:59:40.279156+00:00,hours,,1.6963
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2865,A-Hm,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2942,A-Hm,KIME_YEAST,sp|P07277|KIME_YEAST,2017-06-06 19:59:40.301747+00:00,hours,,0.3497
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2865,A-Hm,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2942,A-Hm,ERG8_YEAST,sp|P24521|ERG8_YEAST,2017-06-06 19:59:40.325502+00:00,hours,,0.7748
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2866,2X-Mm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2954,2X-Mm,MVD1_YEAST,sp|P32377|MVD1_YEAST,2017-06-06 19:59:42.638180+00:00,hours,,1.9592
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2866,2X-Mm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2954,2X-Mm,Q40322_MENSP,tr|Q40322|Q40322_MENSP,2017-06-06 19:59:42.660089+00:00,hours,,9.2338
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2866,2X-Mm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2954,2X-Mm,IDI_ECOLI,,2017-06-06 19:59:42.681447+00:00,hours,,2.7354
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2866,2X-Mm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2954,2X-Mm,ATOB_ECOLI,,2017-06-06 19:59:42.703082+00:00,hours,,0.2231
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2866,2X-Mm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2954,2X-Mm,Q8LKJ3_ABIGR,tr|Q8LKJ3|Q8LKJ3_ABIGR,2017-06-06 19:59:42.725328+00:00,hours,,0.4335
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2866,2X-Mm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2954,2X-Mm,Q9FD87_STAAU,tr|Q9FD87|Q9FD87_STAAU HMG-CoA,2017-06-06 19:59:42.746657+00:00,hours,,0.5409
